gateway_id,transaction_ref,amount,gateway_status,received_at
1172,5d4e7641-6920-4554-b1e4-90b31e214f88,13309.40,success,2026-09-10 08:21:19.223696
1173,0c5101f4-8bb5-43a9-b13e-d9756d343a40,2631.09,success,2026-09-10 08:21:19.225653
1174,1418cec3-d4fb-4737-9c57-584601f30711,10385.82,success,2026-09-10 08:21:19.227673
1175,97f7e134-5e6f-4dc0-9625-802590a45f54,5566.92,success,2026-09-10 08:21:19.229613
1176,9558b662-15fc-4058-b669-dedcaaad18f2,10960.78,success,2026-09-10 08:21:19.231472
1177,a904ba30-ad99-4aa6-8f2d-321979e3d164,14260.73,success,2026-09-10 08:21:19.233552
1178,8e470e1b-fdef-4b81-8b55-3e293180a30b,339.00,success,2026-09-10 08:21:19.235428
1179,107bc2f5-3280-4616-b9a0-3afeceb3179c,19412.10,success,2026-09-10 08:21:19.237503
1180,6c29a1d8-a15a-4ec8-af29-6b007bf19350,1402.68,success,2026-09-10 08:21:19.239364
1181,f1194c09-11ae-457c-bc04-b819ba33bcae,15162.90,success,2026-09-10 08:21:19.24162
1182,81ed3694-3c6b-425a-ba82-9c594f7dddb4,13846.09,success,2026-09-10 08:21:19.243836
1183,e3b859b7-063d-45fa-936e-71377631622a,10289.86,success,2026-09-10 08:21:19.245821
1184,2ab01148-6a4d-434b-9a33-934b7b7bbbc8,1924.55,success,2026-09-10 08:21:19.247814
1185,dd385aa5-477c-4030-8934-da777364f212,9367.18,success,2026-09-10 08:21:19.249861
1186,c70e6349-c5b2-4a01-b4ff-20fd071c0d38,18753.98,success,2026-09-10 08:21:19.251861
1187,6e89edab-8783-4b76-8dc8-59625661c324,13819.73,success,2026-09-10 08:21:19.253807
1188,0e9b5810-ee36-4c71-b0ed-7908b5d50028,2659.34,success,2026-09-10 08:21:19.255764
1189,8485f8ee-4337-40a7-8cbb-18d3ae474718,19440.76,success,2026-09-10 08:21:19.257661
1190,786f7baf-d75d-4db5-8e65-a55563741759,19904.94,success,2026-09-10 08:21:19.259468
1191,7837b86a-de8a-44c6-99bd-8c8493a333ca,12984.72,success,2026-09-10 08:21:19.26136
1192,29d7bb02-1b98-4310-ba4f-a5c6f70003a1,19459.50,success,2026-09-10 08:21:19.263192
1193,a3506a37-11ce-4625-b90f-69cc117b8474,583.60,success,2026-09-10 08:21:19.265368
1194,10a06530-93bf-423c-8ca9-b13a2118bae2,15036.23,success,2026-09-10 08:21:19.267129
1195,ac51afd0-8cb4-4246-bf34-72797cb86eac,11604.59,success,2026-09-10 08:21:19.269001
1196,960fe487-3e7a-46ef-97f6-e87f37fc542e,16843.53,success,2026-09-10 08:21:19.270755
1197,a8d77116-8cd8-4b44-a062-2dedeae0e308,8157.84,success,2026-09-10 08:21:19.272571
1198,8f36787b-76d4-4f61-8c0a-bb381b382281,411.31,success,2026-09-10 08:21:19.274398
1199,91dbb159-cc65-4998-b403-39b6f0d4c7a4,18519.90,success,2026-09-10 08:21:19.27642
1200,8da738cb-9e70-4ada-a1df-4a5022935376,18403.33,success,2026-09-10 08:21:19.278303
1201,3473f34d-6fbd-4829-8868-c96916ae5f36,17373.83,success,2026-09-10 08:21:19.280154
1202,d39014df-8708-43ee-a8eb-809e56383a0f,3547.63,success,2026-09-10 08:21:19.282294
1203,d39014df-8708-43ee-a8eb-809e56383a0f,3547.63,success,2026-09-10 08:21:19.282294
1204,6d88c001-ff8e-4469-bc64-e08c7ab53e1f,8560.06,success,2026-09-10 08:21:19.284482
1205,44bd5f6a-58c2-4320-80fe-15ee65c36670,12346.37,success,2026-09-10 08:21:19.286505
1206,8b0d1875-bd7f-4914-b612-d889af86324d,7340.31,success,2026-09-10 08:21:19.288458
1207,b61b860f-a666-4486-b81e-0cb61cf5620b,10663.26,success,2026-09-10 08:21:19.29044
1208,0dba8412-5ac1-4ce8-8e8a-f5ded1cb6601,10619.00,success,2026-09-10 08:21:19.292328
1209,e313b56b-2416-45ff-9b95-199ae231aff6,14951.69,success,2026-09-10 08:21:19.294204
1210,ee85cea2-87e1-4966-9636-14601c288799,2324.59,success,2026-09-10 08:21:19.296239
1211,ee85cea2-87e1-4966-9636-14601c288799,2324.59,success,2026-09-10 08:21:19.296239
1212,e2512ecc-3ce8-45cf-8a83-c7d638b738df,17028.44,success,2026-09-10 08:21:19.298681
1213,d143a530-22f6-4cfa-866b-71c3050a8f1a,8934.06,success,2026-09-10 08:21:19.300816
1214,409c5be7-ce3f-4ace-af54-7c5b7aadcd8b,243.01,success,2026-09-10 08:21:19.302682
1215,768061ab-e66e-4686-ac0f-97b59bf387f4,12008.01,success,2026-09-10 08:21:19.304806
1216,43b0d382-4a58-4e08-85e0-3eaf09da6f72,12738.20,success,2026-09-10 08:21:19.306828
1217,e8d39f1d-32b5-40a9-8ec8-e783c62f00fe,7970.76,success,2026-09-10 08:21:19.308832
1218,b15d6ea1-91a4-4f66-8d2d-ee0418f49870,8068.26,success,2026-09-10 08:21:19.310692
1219,ac37c1f3-3125-4b0f-b21e-829591596847,7637.23,success,2026-09-10 08:21:19.313063
1220,19afb040-97b0-4ae1-90de-2557598a368d,12645.52,success,2026-09-10 08:21:19.315009
1221,6746f5b4-3582-4083-bc2d-55c390a07f2c,13631.20,success,2026-09-10 08:21:19.317151
1222,63a7a1bb-8222-40cf-ba0e-4405d6525428,18240.99,success,2026-09-10 08:21:19.319175
1223,c54d5188-ea1a-4964-9a1c-30ff304d0590,18680.95,success,2026-09-10 08:21:19.321138
1224,657129d6-8683-4402-81e0-263f19c7035a,18530.38,success,2026-09-10 08:21:19.323067
1225,89b2d504-99e2-4988-942c-ea468453fe39,7866.57,success,2026-09-10 08:21:19.324955
1226,0405566a-555b-4796-946c-775741ea53d6,11035.91,success,2026-09-10 08:21:19.326824
1227,4ba37b38-2829-4bf1-a1ee-df1fc7a4991c,12549.05,success,2026-09-10 08:21:19.32917
1228,b749404c-2269-4821-b0ba-eb6b210269f0,9842.31,success,2026-09-10 08:21:19.330816
1229,cd2429e6-a6e8-4221-9948-3b161f117518,19356.77,success,2026-09-10 08:21:19.332734
1230,5464c1b0-41b9-47cf-a0f9-0bed7da11a7b,7126.20,success,2026-09-10 08:21:19.334639
1231,57292542-a8c5-4666-b31c-4c3530db9598,11550.93,success,2026-09-10 08:21:19.336627
1232,96235427-0785-4990-a067-c409fc560137,10335.09,success,2026-09-10 08:21:19.338488
1233,cb8b742b-4493-4ae7-9037-4e90dd3e47b7,19646.90,success,2026-09-10 08:21:19.340409
1234,37cf8454-18f9-401b-8f84-4d19d6d9489e,7110.75,success,2026-09-10 08:21:19.34213
1235,aef4841b-606a-4dea-9ce8-3d7a33e8d5c6,1798.52,success,2026-09-10 08:21:19.344262
1236,e721c1f5-2f1a-43fc-b310-3930b9433728,12182.93,success,2026-09-10 08:21:19.346007
1237,345b16c1-e51b-42e0-8289-868fa905654d,13192.51,success,2026-09-10 08:21:19.34802
1238,2fd13ae8-8921-46b8-bed6-97e0b2fc075a,8672.88,success,2026-09-10 08:21:19.349903
1239,42dee1c9-8745-4228-a6b0-ae5277385211,17291.42,success,2026-09-10 08:21:19.351801
1240,ab9a7f9e-c931-4894-aab2-ad404439d0c2,6336.74,success,2026-09-10 08:21:19.353753
1241,0a2c7608-240f-478b-9b4e-80d2eb4ac3ea,9998.26,success,2026-09-10 08:21:19.355803
1242,5aa34a66-974d-495e-98ae-2a94a5fe10b3,11930.79,success,2026-09-10 08:21:19.35767
1243,21e148b3-939c-45d5-a9d0-90efd079516c,5017.41,success,2026-09-10 08:21:19.359729
1244,70ef8b30-049d-4f6b-b2ea-3df8d5821535,5118.99,success,2026-09-10 08:21:19.361634
1245,81fa9404-a540-4cc9-855e-bfa6b368586e,4723.39,success,2026-09-10 08:21:19.363611
1246,15a5ad19-67f8-4115-a4bb-5b4b003135bf,18562.21,success,2026-09-10 08:21:19.365596
1247,3acdc16c-c893-41c0-823d-9e0543d4ff70,18228.34,success,2026-09-10 08:21:19.367444
1248,511be1a5-cf2c-45d1-9e84-b5769118d411,19035.88,success,2026-09-10 08:21:19.369492
1249,bd67001e-1c47-42db-814c-ca65ed60b3cd,7069.60,success,2026-09-10 08:21:19.371545
1250,d31c12b2-3b9b-4a45-869b-8d76a90b1d4e,4992.18,success,2026-09-10 08:21:19.373425
1251,16515dd7-8bee-4209-9fd9-26cb290cb2d5,16415.18,success,2026-09-10 08:21:19.375267
1252,0318a4c7-45c4-4f99-8dcd-91c6e0f21666,17928.28,success,2026-09-10 08:21:19.377461
1253,1be12f02-e3a0-45d9-997f-f1f6489c6b00,18237.11,success,2026-09-10 08:21:19.37945
1254,d0cd8707-9b6d-4a17-914f-bc68df52ff8a,10946.50,success,2026-09-10 08:21:19.381449
1255,b3f7ad88-ab5c-4c10-a86d-566b9f7f7658,1089.64,success,2026-09-10 08:21:19.383309
1256,b2ca8121-f282-4db4-b878-b608b5b47efa,18096.90,success,2026-09-10 08:21:19.385243
1257,72783647-cc7c-45c8-989e-1bebfdc7a556,5296.87,success,2026-09-10 08:21:19.387248
1258,93ae73ae-bc40-4aba-a568-f2419b71a4c3,732.74,success,2026-09-10 08:21:19.389302
1259,7fc40de0-21e4-4411-9aa5-18621b88c050,16032.76,success,2026-09-10 08:21:19.391317
1260,e350f5f0-2546-4e52-b680-bc38df2ddf32,15511.26,success,2026-09-10 08:21:19.393353
1261,4d5beb9b-165a-42d0-b3bf-704540f8c437,5045.84,success,2026-09-10 08:21:19.395443
1262,7c47a760-41d3-4772-bf92-8f3343f973d0,12746.05,success,2026-09-10 08:21:19.397326
1263,6694e4ce-04e9-4b90-97ef-fd4c6ebaeacd,5058.76,success,2026-09-10 08:21:19.399301
1264,0056d394-8328-4407-8a18-da130236f177,16561.15,success,2026-09-10 08:21:19.401255
1265,715e45ff-c1bf-41b9-9779-ac9f1710ebc8,8322.62,success,2026-09-10 08:21:19.402996
1266,c45219f2-e167-4764-9b9d-2f1bb5062bbe,10093.97,success,2026-09-10 08:21:19.405057
1267,bf86cc90-956a-424e-bf90-abb1dd25c07f,17408.06,success,2026-09-10 08:21:19.407102
1268,d93cf21e-12b6-497a-8f65-201dce7b24e8,2176.53,success,2026-09-10 08:21:19.409196
1269,6fd754b7-201d-4273-b408-2e3a231b3430,15149.25,success,2026-09-10 08:21:19.411128
1270,1243b759-59fd-4878-a1e8-56403d0d4bac,1369.81,success,2026-09-10 08:21:19.413337
1271,62a617aa-f06e-48e1-946f-91aa551c0487,15929.92,success,2026-09-10 08:21:19.415261
1272,bd3b1fbb-342c-4c5d-9f3f-531f9121684a,9368.91,success,2026-09-10 08:21:19.417231
1273,9f263dad-9ff9-47ba-ae7f-181c14677b68,13432.57,success,2026-09-10 08:21:19.419178
1274,e22ca576-4788-4b20-a4ac-bfe438094a05,16072.71,success,2026-09-10 08:21:19.421246
1275,a18d95c4-6f92-4f53-a28d-a18e11bd1249,4588.50,success,2026-09-10 08:21:19.423216
1276,c7bba24b-de7d-4ffc-852e-f8bfd55477f4,11174.81,success,2026-09-10 08:21:19.425297
1277,7ad7f987-2443-4cb1-b4e0-394783a8c37c,3041.66,success,2026-09-10 08:21:19.427821
1278,97bc819c-6c9c-48ff-9f29-3a8a2bac26aa,1447.74,success,2026-09-10 08:21:19.429948
1279,46de20fc-5fb4-41a1-b63e-f615c670eaca,4782.56,success,2026-09-10 08:21:19.431712
1280,581b9cfa-eabc-467e-9d48-ba4ad28a5fa2,8714.58,success,2026-09-10 08:21:19.433601
1281,85d57e18-10cb-4854-a249-04e0dec38980,7082.57,success,2026-09-10 08:21:19.435635
1282,0414727c-7ac0-4b79-ba13-0d3f4b8807f4,16019.42,success,2026-09-10 08:21:19.437522
1283,319501bb-0897-4bd1-80a0-8492c3ea8ff2,866.89,success,2026-09-10 08:21:19.439925
1284,935a6c2b-9de9-4a66-879f-c3f47b859788,3076.71,success,2026-09-10 08:21:19.441911
1285,9f8989b3-2033-420c-8843-cded1317d963,6748.96,success,2026-09-10 08:21:19.44383
1286,2eff40f5-68fc-49a5-8375-b8d86ff79946,8608.34,success,2026-09-10 08:21:19.445798
1287,be9429e0-ee3f-477e-a866-e99d7fd3d178,4758.81,success,2026-09-10 08:21:19.447724
1288,73450251-500d-4fae-88b9-9360ccf2cfae,10008.49,success,2026-09-10 08:21:19.450146
1289,12c09fe6-2bba-446b-96f0-59bb8e95ceac,18689.98,success,2026-09-10 08:21:19.452118
1290,1144534b-e0d6-4dac-90fa-544ab78b22b4,17479.07,success,2026-09-10 08:21:19.454003
1291,29296751-350b-4d34-9b15-a9f3fa911c82,18676.78,success,2026-09-10 08:21:19.456256
1292,dd373ca0-9faf-4f92-97ad-861d8c4ab886,5721.71,success,2026-09-10 08:21:19.458282
1293,9410423b-a0cf-447c-be81-e284af8ee24c,9679.50,success,2026-09-10 08:21:19.460493
1294,82124f8b-82f3-40ce-9e4b-0aec3dcd1bef,8605.98,success,2026-09-10 08:21:19.46249
1295,3ef39a86-0cf2-4bcf-b26b-0f49e135a8ac,18048.53,success,2026-09-10 08:21:19.464356
1296,1696d045-70fa-4a59-8cbd-644a2b7e6481,15035.82,success,2026-09-10 08:21:19.466285
1297,eef31d20-7c67-44ef-b3e4-5fd02fdf9479,7398.17,success,2026-09-10 08:21:19.468179
1298,a32dfb19-82f1-4681-972f-0f474ae82eef,17264.41,success,2026-09-10 08:21:19.470077
1299,0d72f985-9dd8-4614-bd06-a27f6f445338,17905.10,success,2026-09-10 08:21:19.472126
1300,b54661f9-341d-4795-a67e-5a356d41dd7a,11146.65,success,2026-09-10 08:21:19.474024
1301,530cc5c8-7817-4246-a0cc-1106cdac8dd2,3343.95,success,2026-09-10 08:21:19.475975
1302,0ce0e272-98e9-4495-ad16-99f7f62ab29a,5073.70,success,2026-09-10 08:21:19.477815
1303,c1e9ecc0-2862-4bce-be54-082238ae9599,16154.47,success,2026-09-10 08:21:19.479685
1304,45ea9874-fed7-475a-b32f-5b4696ded2a8,16901.52,success,2026-09-10 08:21:19.481667
1305,8fa58156-6bb9-4b36-81bd-14cce1e9baba,9351.04,success,2026-09-10 08:21:19.483559
1306,3c7c1aba-cc28-49a7-bbba-9e01e7bbd6bb,554.81,success,2026-09-10 08:21:19.485674
1307,0f444e61-d2c6-4271-bff4-3528555e2737,12975.48,success,2026-09-10 08:21:19.487566
1308,fecbc7d5-04a6-443c-aee5-192bae5c445a,14954.66,success,2026-09-10 08:21:19.489524
1309,0bb6f8f4-d8bc-4999-82b9-807a12a5d2da,6782.11,success,2026-09-10 08:21:19.491564
1310,9cfdefac-bd1f-4a69-900d-3a93a6ab7ddb,1471.75,success,2026-09-10 08:21:19.493523
1311,0ffb57ea-f463-4dd7-87f6-ceccbd550ea0,7688.32,success,2026-09-10 08:21:19.495659
1312,4c7498d3-ee6c-4f7f-a9b8-ca5e8c5bd836,195.36,success,2026-09-10 08:21:19.497595
1313,802ffbe9-08e9-437e-99b0-8c275df13eb8,6060.58,success,2026-09-10 08:21:19.49946
1314,fce5fbe2-39a8-4491-a997-4a131d1c73a3,15630.78,success,2026-09-10 08:21:19.501387
1315,fbdc5804-589a-4bf3-8995-2563c49cda9d,18697.13,success,2026-09-10 08:21:19.503314
1316,40e91d14-4320-484c-898a-eae7052b7382,15703.27,success,2026-09-10 08:21:19.505331
1317,475df670-1ecd-4279-9a91-8dbb4c9f16bb,5573.65,success,2026-09-10 08:21:19.507313
1318,8a92ab81-f8f8-4ed9-a632-fbc367ac2718,4753.69,success,2026-09-10 08:21:19.509354
1319,8a92ab81-f8f8-4ed9-a632-fbc367ac2718,4753.69,success,2026-09-10 08:21:19.509354
1320,6a1e255d-a4e0-4b77-a4ba-6f11bb1c3fd2,2202.70,success,2026-09-10 08:21:19.511585
1321,f73e7de0-6a99-4222-be84-e54220ade2a9,11428.15,success,2026-09-10 08:21:19.513502
1322,a69b72fd-a030-4619-b8bc-5df1fdeae905,7003.36,success,2026-09-10 08:21:19.515623
1323,68428e0d-f8c8-4588-8a1c-196dea304949,3312.29,success,2026-09-10 08:21:19.517532
1324,5b48f9cd-6fc2-4862-9780-585b2623fbee,15456.64,success,2026-09-10 08:21:19.519688
1325,7af8a03c-0fb2-427c-8f44-d464b1cc7e61,16201.92,success,2026-09-10 08:21:19.52218
1326,d82f0b7d-4838-4387-973b-5fbfd95ae53f,2986.32,success,2026-09-10 08:21:19.524038
1327,4248b688-cc4f-4360-9c2f-afa8dd266977,4091.89,success,2026-09-10 08:21:19.526057
1328,e1d7a08d-75f6-4942-bd69-eb2475addcd0,18416.03,success,2026-09-10 08:21:19.527891
1329,feeabb7a-9325-448a-a39d-2349c58f593c,7254.51,success,2026-09-10 08:21:19.529747
1330,50428f22-13fd-4c07-9d73-a0de5004f644,5978.52,success,2026-09-10 08:21:19.531646
1331,b22b34aa-52f0-4fad-960f-8878095c8b10,17666.95,success,2026-09-10 08:21:19.533714
1332,39d95b3c-02fa-447b-8427-49d58ceed8af,17706.20,success,2026-09-10 08:21:19.538377
1333,94399289-c7ac-4773-9c99-6417bd822b86,1578.55,success,2026-09-10 08:21:19.540388
1334,4c8f7f0c-e6ca-4751-957b-ee08baa1af6c,19920.76,success,2026-09-10 08:21:19.542591
1335,7d42b1a4-b24f-49f8-bc8b-dc321a366151,11304.78,success,2026-09-10 08:21:19.54488
1336,c3c800cd-4e2a-4345-a78d-3b825dd89665,9214.65,success,2026-09-10 08:21:19.546956
1337,79539b10-db26-4c3f-92e0-4873dec8d0f8,705.75,success,2026-09-10 08:21:19.548855
1338,26ec5695-6d8b-4e40-acee-80a10bd0591f,668.91,success,2026-09-10 08:21:19.550916
1339,d4bf894e-8842-45bc-8122-8b9d1827f50b,14157.93,success,2026-09-10 08:21:19.552911
1340,9096a480-87aa-4729-83a3-b8a7bc6a1684,15292.09,success,2026-09-10 08:21:19.555052
1341,6071d11b-54dc-4d2d-bd0a-abe79b95776d,12219.77,success,2026-09-10 08:21:19.556844
1342,5edc443d-8fdc-40b9-b56e-84c7de680a2a,10883.30,success,2026-09-10 08:21:19.558926
1343,2642b3a9-d12f-4f31-9467-ea6bcd23d617,10851.89,success,2026-09-10 08:21:19.560834
1344,e9beceaa-5688-41c8-9f77-21ed4c95b66a,9845.00,success,2026-09-10 08:21:19.562746
1345,ce1f7e02-fea5-4108-83be-699122c9b6be,8020.02,success,2026-09-10 08:21:19.564811
1346,1b394a36-9bb6-4eed-8821-16cf388907a7,953.02,success,2026-09-10 08:21:19.566767
1347,fd893279-5d0a-4124-8a47-c6b48e0a3305,10329.46,success,2026-09-10 08:21:19.568735
1348,70dc3a49-cd0f-40b6-aeda-8c822f29e981,11539.71,success,2026-09-10 08:21:19.570625
1349,c03d259d-c1bb-44d3-a486-f37a7f479f2e,12281.19,success,2026-09-10 08:21:19.572622
1350,ca7007d9-516d-4f45-8ad7-444d5aab0408,14147.58,success,2026-09-10 08:21:19.57456
1351,f6d8bb2d-ea78-4ecd-8ca4-e98f5053d340,12366.44,success,2026-09-10 08:21:19.576434
1352,1a57641c-20fb-4e53-98e5-5cf124e55143,14438.92,success,2026-09-10 08:21:19.578309
1353,1050de3c-b93a-4750-9ced-328d204ad885,13873.26,success,2026-09-10 08:21:19.580241
1354,7476ed3e-8263-4e24-9023-2c63c1fa643e,7556.29,success,2026-09-10 08:21:19.582369
1355,c034aeda-2c41-4eb7-9865-d260113e7243,13110.39,success,2026-09-10 08:21:19.584643
1356,88f02e6a-2806-4fca-a7c4-50f09799bf13,2212.76,success,2026-09-10 08:21:19.586568
1357,e7e61555-187e-4aba-afd0-9a2deabbe3e0,9704.06,success,2026-09-10 08:21:19.588947
1358,7ac6a829-471b-43be-9aef-2a8abd677f6d,6801.33,success,2026-09-10 08:21:19.5908
1359,e07074cf-1635-4114-9207-66ead2b00a3f,367.03,success,2026-09-10 08:21:19.592695
1360,da80428f-0bf9-4533-a8c5-93874eae7eae,4919.65,success,2026-09-10 08:21:19.594783
1361,8f96f8d2-1974-4c79-a672-c521f50b88b9,4426.50,success,2026-09-10 08:21:19.59669
1362,1046ae2e-ca76-4f46-a5af-37fffa8e3bbc,258.80,success,2026-09-10 08:21:19.598573
1363,dd34d026-33fe-4f09-b079-bed7d4ee0e0f,10863.65,success,2026-09-10 08:21:19.600397
1364,e7991159-7b7b-4b9a-91a9-eb78c0421dcc,8370.35,success,2026-09-10 08:21:19.602536
1365,c661a9f7-5664-4759-8973-efdd1ef83195,7676.85,success,2026-09-10 08:21:19.604701
1366,bd2404b7-7db5-4e30-a7a0-3f6693f1aaeb,18686.91,success,2026-09-10 08:21:19.606765
1367,b718ee22-b132-4ef1-9fc2-6d6657c08638,1591.39,success,2026-09-10 08:21:19.608801
1368,60d74654-cf17-4b9b-9be7-dd445dcc4e34,18519.74,success,2026-09-10 08:21:19.61067
1369,ea0b15d6-a22b-4db8-8c1d-384b08ba2c9f,9960.94,success,2026-09-10 08:21:19.612592
1370,6774ea2b-a342-4ffb-9d83-4311bb5bed18,3708.52,success,2026-09-10 08:21:19.614499
1371,27d56820-b838-4c1f-8901-ab1023466dc7,12069.01,success,2026-09-10 08:21:19.616629
1372,1c50c9c3-039a-4dc2-9aff-3cec15e29978,19321.86,success,2026-09-10 08:21:19.618339
1373,0a5362b5-eb73-410c-8f83-49012b42422a,10202.45,success,2026-09-10 08:21:19.620216
1374,e583d39e-bb09-4dc4-bbf9-cc7e19d43c93,15578.23,success,2026-09-10 08:21:19.622142
1375,3f98e47b-fc2b-486d-9fca-fff560a3652d,14305.92,success,2026-09-10 08:21:19.624067
1376,f0c469cb-35c4-43cc-ba61-9f90d692494c,18667.29,success,2026-09-10 08:21:19.626058
1377,1b1c14db-aee0-429f-bc79-d646702e3604,16165.76,success,2026-09-10 08:21:19.627976
1378,c8897497-2539-4593-becf-0c64aa83626a,6323.72,success,2026-09-10 08:21:19.630029
1379,7d2ac473-3d7a-450c-bee2-72a5541ef43d,15103.38,success,2026-09-10 08:21:19.632073
1380,10fe3e23-56a9-441c-8738-f9e1aefda2e8,8247.25,success,2026-09-10 08:21:19.63406
1381,ce350dea-9888-42e2-9586-18e972d3a746,14390.45,success,2026-09-10 08:21:19.636039
1382,ccdde2c7-bcbf-426c-a606-d1a508d80e75,14437.03,success,2026-09-10 08:21:19.638053
1383,63557c67-3324-48b5-862c-fc56d0770221,16353.24,success,2026-09-10 08:21:19.639926
1384,9a3afc9a-b13b-4caf-a36a-1279a15c9647,162.81,success,2026-09-10 08:21:19.641794
1385,d3664d78-de41-4c34-88e9-bcb68840260c,369.89,success,2026-09-10 08:21:19.643705
1386,74d49b63-455d-4705-9571-6fa61ef4dd1b,7761.29,success,2026-09-10 08:21:19.645626
1387,2ba4f649-d475-4e13-872a-b77aa2c891a1,7069.14,success,2026-09-10 08:21:19.647717
1388,4c9806d5-32bd-4fc6-a4f0-ee6e969b09c1,8457.22,success,2026-09-10 08:21:19.649614
1389,63419091-29c0-444f-9ae0-b16469286471,4828.09,success,2026-09-10 08:21:19.651533
1390,d3a0cb32-ad42-4110-8e0c-dc2754bf87f9,1695.21,success,2026-09-10 08:21:19.653644
1391,eba36263-40c0-497f-bf58-604ca83619b3,1591.65,success,2026-09-10 08:21:19.655592
1392,1915e63a-ee9a-4b11-b344-4f618214a591,4565.41,success,2026-09-10 08:21:19.657615
1393,291c75c6-8763-4b91-84a5-07f8c8228195,5997.82,success,2026-09-10 08:21:19.659643
1394,ae68e21b-2620-4afd-a5b8-4b2b2026eb1f,12234.57,success,2026-09-10 08:21:19.661553
1395,60781835-13e8-413f-8a00-5d06160006a5,14098.68,success,2026-09-10 08:21:19.663643
1396,27878855-7b40-4757-8d17-e62b62ac4a4c,18663.07,success,2026-09-10 08:21:19.665597
1397,09ffffbc-5411-413f-b02b-1010bf149309,7684.87,success,2026-09-10 08:21:19.667611
1398,c7c6540d-b6e1-4e9e-928a-f082c22ab284,11414.37,success,2026-09-10 08:21:19.669462
1399,b905027d-29ff-49de-b4be-3e141446edbe,2050.85,success,2026-09-10 08:21:19.671356
1400,b905027d-29ff-49de-b4be-3e141446edbe,2050.85,success,2026-09-10 08:21:19.671356
1401,c5ee599d-9000-460c-a4d1-b7d6d53318d2,13425.10,success,2026-09-10 08:21:19.673685
1402,55d022f1-dac5-4990-85c4-2c09aa0c3d97,3856.57,success,2026-09-10 08:21:19.675615
1403,ec3be046-7aba-4ef4-81b0-446f95304973,5899.96,success,2026-09-10 08:21:19.677615
1404,a02fa377-c34c-4057-8ff3-e58b4a0f65cf,18791.85,success,2026-09-10 08:21:19.679842
1405,07d04c93-bacf-4f67-a891-5646bf5086d8,16661.39,success,2026-09-10 08:21:19.681714
1406,04965421-35c1-4ef4-b914-0d737ebba51d,13296.87,success,2026-09-10 08:21:19.683607
1407,366aad4c-ea98-4358-8088-a43740c75f32,13543.68,success,2026-09-10 08:21:19.68566
1408,cd59881a-606f-44ec-8ae1-f25ec49ee163,12583.04,success,2026-09-10 08:21:19.687714
1409,c64dd1ea-6f3f-4646-86f9-3afb4a8a4d4f,3448.73,success,2026-09-10 08:21:19.689565
1410,016a7ab6-42b3-4bf8-b16a-e4b958925a25,2099.21,success,2026-09-10 08:21:19.691546
1411,26101827-60fe-43d9-95ac-092fd4ca5861,12586.38,success,2026-09-10 08:21:19.693656
1412,38b16eec-a273-4eef-afe3-785ffffb7a6b,3147.24,success,2026-09-10 08:21:19.695729
1413,fc1e4213-6f2d-455b-b0ea-8ef51a895459,2789.04,success,2026-09-10 08:21:19.69784
1414,383501fe-e1ac-468f-b5a9-77f626ea059e,3913.90,success,2026-09-10 08:21:19.699979
1415,59e87596-4918-4a04-8989-34380ba0cb03,6426.32,success,2026-09-10 08:21:19.70181
1416,70a6f74e-d412-4e93-a84a-44556c474bb4,2774.55,success,2026-09-10 08:21:19.703933
1417,543776e8-5258-431a-930d-2983980c4ac1,9284.52,success,2026-09-10 08:21:19.705869
1418,30835206-4747-4f56-8ac9-256152298417,12212.42,success,2026-09-10 08:21:19.707923
1419,20cadf4a-88d2-46df-a254-c08ce4af1eda,7538.88,success,2026-09-10 08:21:19.709679
1420,bca082f6-c06e-4dc9-9acc-52b09460b737,15673.57,success,2026-09-10 08:21:19.711643
1421,a3740d9e-649a-453c-870c-df22344f8392,1011.44,success,2026-09-10 08:21:19.713724
1422,021fc907-a511-4d2b-ab8f-b5de992bed3c,3197.17,success,2026-09-10 08:21:19.715834
1423,58c2bfdb-802e-45f9-82fa-eb795fb08fef,946.97,success,2026-09-10 08:21:19.717862
1424,6893c581-6a56-4bc6-9892-8278c0766cce,17881.64,success,2026-09-10 08:21:19.719693
1425,b32245c4-be25-4196-b83a-cc59c7c6e7fc,14605.95,success,2026-09-10 08:21:19.721559
1426,c76c300e-4b11-4235-ab49-7ad04965444d,9837.93,success,2026-09-10 08:21:19.723483
1427,8947a616-f653-4052-80ca-9930d8affa05,991.16,success,2026-09-10 08:21:19.725389
1428,c08c3383-0a2a-4a0d-b61f-142a6d4584bb,19118.18,success,2026-09-10 08:21:19.727243
1429,b47042c4-0676-4248-9559-84309886a692,6046.16,success,2026-09-10 08:21:19.729319
1430,bec2279d-475d-4634-a7ee-ba24a2bae25c,3595.67,success,2026-09-10 08:21:19.731171
1431,fec8092e-c99f-49a3-8630-e3d002d55e9e,6319.90,success,2026-09-10 08:21:19.733018
1432,c0e84e39-5add-44e2-9faa-37f95d719801,68.65,success,2026-09-10 08:21:19.73492
1433,264ab100-eda8-495d-856c-7cd459dda167,4492.47,success,2026-09-10 08:21:19.736939
1434,104c6b05-72d2-41c2-898b-b98a4a2b10fc,9261.47,success,2026-09-10 08:21:19.738904
1435,f8626996-a284-4230-9400-ce05add09cdc,3176.72,success,2026-09-10 08:21:19.740916
1436,6cb8bf6e-441e-4e4b-946c-c727c805c416,8582.54,success,2026-09-10 08:21:19.742797
